x,y,z,Frame
35.627297086689026,-4.674527599416775,-97.19659545250913,16
-10.788281107436994,34.61102976655727,-51.226831780984284,16
-8.282394601512202,36.93898036699745,-52.67538733419501,16
12.69608899148832,45.54042754252892,-46.479352590044385,16
18.528330904919102,42.62376001288652,-35.43110522343166,16
-11.085224242540475,21.337493099440884,-24.650763062536857,16
38.56458276339874,32.18853222789833,-24.67816298633087,16
30.96590698942413,37.601375487173215,-41.735240203617366,16
23.85277626168459,21.51839601429208,-82.15947776058822,16
45.091161698263605,-20.193575804330777,-70.74132957697624,16
26.805114500685374,-22.71701605215076,-92.28555189964733,16
40.731279696014354,-5.132062739194852,-43.49572024921069,16
48.13902875314408,-2.28942489653225,-78.39352017985614,16
49.5370605896276,18.60510751484844,-62.40474501213919,16
23.197564769679765,-8.499191745400099,-95.54152130562387,16
12.321592282261072,14.255241316858546,-84.94252941964233,16
25.432908187873736,43.26126249636912,-54.22694086869665,16
26.327665100665193,-23.085323576250275,-82.91086098422343,16
42.31429383053427,-2.1744193222935064,-86.93279763085287,16
39.186889271974145,21.980784487161806,-69.84278488930094,16
-1.4015832845968481,23.514339222542976,-18.714537108276918,16
-18.054961728843942,24.702718971227362,-37.5545070031228,16
-10.591602771885894,18.890719994223304,-23.089865823961173,16
2.3810370514719392,14.951673847882832,-15.782592059933158,16
-17.112574108220862,19.78938942285153,-26.649450672404292,16
-5.824358222587438,19.31205584996264,-15.996265582946094,16
1.07759322860299,14.478652663163883,-11.308997249566303,16
-1.7488523713056834,4.336651304817164,-13.251183228160409,16
-16.194929800815487,10.100585531581197,-24.09803443004249,16
-22.7713993619005,11.370253036288428,-40.968810757250075,16
-3.9249810498078737,3.1521326094853634,-24.676849035389477,16
-19.326734860766646,1.6009052346646435,-34.68627381664302,16
9.540919961197142,30.229048107166328,-18.62938259728631,16
26.843962341059804,16.421177669516076,-17.85392365165142,16
-15.625936672258671,-0.8061647788932262,-24.149685791723133,16
42.986770730914046,33.12235360848582,-46.93762786743255,16
1.953911705369817,22.218448772911717,-77.230662152005,16
32.23769894774813,33.099456804320845,-63.62233611779011,16
42.70917912991855,-0.38967554408562066,-28.720756828810465,16
28.866280661056845,4.991098550295799,-84.96882590547602,16
44.913848429995596,-12.24638935684311,-55.652332941423595,16
48.43501469504562,7.094222191215188,-67.93646769575568,16
19.860361957042567,1.1332973680041825,-89.67074617341781,16
38.23517820289353,7.596366760038546,-78.06691460417719,16
-5.353308622215557,29.440149827834205,-73.06905848092134,16
-20.98093262743195,23.14303677142229,-42.929962633103784,16
-13.294028233300788,28.057977452277193,-66.58013769212616,16
18.250601337662697,2.1406091540895256,-21.861903864544168,16
3.988683759903729,6.801069730094451,-26.686818035448045,16
2.341742948809248,43.009299721768066,-54.017827467394625,16
48.591662178365034,-11.412704871950925,-74.43383415393812,16
49.3244477064016,9.425982153117165,-49.09812882594682,16
17.509676062513407,37.27579059133104,-24.049518183542986,16
26.43776519541029,-16.55261370237775,-96.47750415179848,16
38.75192030005748,-16.866445107133295,-103.00185058225922,16
46.121072402091244,16.175623849271577,-38.65532938936548,16
50.58313033671899,-0.3334239319678094,-65.10137838265267,16
28.670750203584475,-21.440701795980424,-71.02491607358716,16
25.85894197070789,-15.895629316072425,-45.514972888355594,16
23.901410787394944,-9.004333878128545,-24.614381850299104,16
31.293278624281747,-18.884420568042437,-56.36764723017433,16
6.141865770998372,26.947702075037295,-18.311882533803942,16
12.434922138451345,14.185105713275274,-21.127934926988903,16
-15.443321356343738,30.147367761023887,-46.819692962038175,16
