x,y,z,Frame
35.209346752913554,-4.761409358896863,-96.26244952472648,20
-10.803114459071963,34.027705795852214,-50.1731352545821,20
-7.73848596244288,37.01185304032831,-51.96479836813206,20
13.34798387316759,46.41663854387062,-45.08862409136742,20
18.903259551526684,42.93509041669286,-34.364143496865296,20
-11.514771486741248,19.10769665880714,-24.996734537878122,20
41.794682085598716,28.416847265002485,-24.794615770823405,20
33.176008717765185,40.033621005566665,-40.889759486934246,20
24.52766138258271,22.96174171571275,-82.55596726998067,20
44.96811835986377,-21.242146070547058,-70.71831469918885,20
25.691754378544502,-22.574403371924827,-94.1944962449754,20
42.00483038837615,-5.824651958946652,-41.63579942866116,20
47.82197766463013,-2.9140674579079375,-78.775430426226,20
47.705202566175224,20.199854929871844,-62.08300494378167,20
22.935906079886653,-7.967784300177403,-96.52289966044515,20
12.3944231656753,14.271792040298992,-85.8839374047049,20
24.402363074967905,45.49822296014069,-52.865781534251504,20
25.894028283712064,-24.825394848639977,-85.10011836216219,20
42.41113398716669,-4.026950852545593,-88.26215213126852,20
37.89470602221176,22.513979771660882,-70.83797026205299,20
-1.4160559942784665,20.81420965633474,-18.14565813916695,20
-17.800561724733196,23.399840266385098,-39.22484870123474,20
-11.229382867340629,17.435650819165033,-23.09603193741405,20
2.6248073673318513,13.03763123278038,-14.221490535242559,20
-19.401283134500392,19.908990697079815,-26.37616665564932,20
-7.660468983399696,18.620056924794564,-14.231099866589908,20
0.7470076217826523,13.604288147891046,-9.306608121903347,20
-1.5218399860334426,1.8361971309300902,-12.275162600158193,20
-17.64829384661225,8.663550377499847,-25.451195582624443,20
-22.02522286704012,10.533180985795312,-40.247204638604266,20
-3.759198627360755,2.2508595631689077,-21.802353851171574,20
-18.55193605005606,1.184537139457827,-34.00578965539101,20
12.072349373636506,29.516824341096882,-18.215848523194687,20
29.222496216828997,10.793746892291225,-18.375711011759964,20
-14.953211861227125,-3.299613853591023,-25.40837832253728,20
45.90800488098835,28.022042212263017,-51.93015300208152,20
2.0917937247448597,23.305614048191135,-77.45155769414497,20
34.76725514334226,31.661398918796134,-63.245199005787676,20
41.697841317064906,1.5232693676400393,-28.63060528801377,20
29.65907981801098,6.320626511867062,-85.65226220629859,20
43.631249850547505,-12.514459243567105,-57.33486680826285,20
48.76800400067605,3.2168989579433913,-71.19686323412645,20
19.646212000833586,1.9995829209941098,-89.11658495529755,20
39.29129167038705,7.634551421863785,-78.42492463029346,20
-5.95409846489175,29.35092511223183,-72.41887730747263,20
-19.274273360254767,21.363957644376118,-44.176329163539826,20
-12.859382446784265,28.958813806527484,-66.44438493113125,20
18.746392260086978,4.567427695481393,-21.985782451170284,20
5.508959422296913,5.380442901299229,-22.438607839109284,20
1.2810379432364176,42.68061618570168,-52.625029347636485,20
47.798224384208105,-10.919484938269786,-75.29348082269735,20
50.56160410739797,8.937638266955581,-49.15989901635431,20
18.370769363385183,35.68940778954985,-21.277785442461848,20
24.876827073230526,-16.31244505255204,-96.82818544235249,20
36.519021647329055,-15.113605836746935,-104.87838136517328,20
44.992660675534495,15.844875750294545,-38.14190806316944,20
50.098127401140424,-0.651084558850701,-64.21990249340605,20
27.91707879539252,-21.531965737070436,-72.53756020359964,20
27.51678851488305,-14.73241208118169,-44.798183690719604,20
24.713536717041432,-10.38676066801129,-25.757971900962232,20
30.35650855047903,-19.461530096348373,-58.97273394875402,20
6.275422918650512,24.04226241022495,-16.762083009154686,20
13.027981750096421,13.41643580095054,-20.67936163232101,20
-14.618892526143414,29.87341207182988,-46.60164863512051,20
-16.49312827099695,29.019381064924815,-54.285065662180145,20
20.149244300895486,31.367744321333454,-74.05100915634148,20
13.690100598266495,44.91867338050149,-65.3829865562205,20
39.63760226526328,-26.473337772374887,-83.50366486429415,20
36.77366772888149,-22.578594304452423,-93.78199866417523,20
49.31498820049575,-16.62882342741565,-90.79813795559024,20
-8.077696442701901,19.87614464472631,-69.0173774436494,20
-16.124402534917973,17.07678823243738,-55.51852004572012,20
-12.414663088357289,21.141925062325093,-63.238427697801804,20
-17.91038881858205,20.015370413963623,-59.60776516002759,20
-17.461548376027704,8.105722528528977,-48.63837093319877,20
-6.306644047916109,1.2537679604935994,-31.835037076442624,20
