x,y,z,Frame
35.469225729008784,-1.4312335624527934,-96.09467245458931,2
-12.852487276619353,38.11189167886487,-50.792600599129116,2
-9.976652747175507,41.231715094381975,-53.1342360851674,2
11.526465401729471,50.24213241490886,-47.032637965113146,2
17.60723467567357,47.32047322542879,-36.620636352921856,2
-13.461734165599042,23.122168020932307,-25.454541467253023,2
34.78598148702013,31.998254633546374,-24.400094533137793,2
31.470503570977712,45.09312270322756,-41.975903986052636,2
26.742961479899538,24.908131955381663,-83.73018961327476,2
42.86008240167953,-19.309479462718954,-70.48121910983116,2
24.97446332088448,-22.941702168154276,-92.42946909870669,2
40.28972943030246,-3.7141581615194825,-44.27291069211005,2
48.169106970226004,0.615679501053379,-77.71384283699754,2
47.963715587100445,20.304346796153627,-63.95145543084738,2
24.09741194772575,-6.20109182246183,-96.29063836121661,2
11.405383143223544,14.442295876507963,-85.2698870596635,2
23.797081178834713,48.397848665991944,-56.66427417546442,2
24.715766465022202,-25.260586482745786,-82.3545516287713,2
42.83313570713718,-3.318958229973892,-87.999559255947,2
38.61815437191007,26.18217495414928,-75.17332334258317,2
-2.3660074799884354,25.193092889299226,-19.184467414286825,2
-19.39756109250019,26.92460568972732,-38.14660694015404,2
-12.920615025467317,21.341556794943354,-22.400048454749452,2
0.9651654546069897,18.572406437593227,-14.169269996759203,2
-19.430171282457902,22.38519813142708,-23.967546430046692,2
-8.929096659561374,23.314108031136957,-13.125514997453099,2
-0.7394766892869615,18.907563335088394,-8.117792390266299,2
-3.679185652055403,7.729694999128194,-10.004250844429837,2
-17.632180837363553,14.185152817520798,-20.910981092603524,2
-23.84962598715498,13.75216776483806,-39.829896906686834,2
-5.304301999197408,6.448707894163884,-22.013484857624018,2
-20.18760264468546,6.691891411894937,-32.21228525119335,2
11.11928116293731,33.55263535374069,-18.903722403323027,2
26.296448466612272,16.66118202710663,-21.038672532917417,2
-16.884828474975187,3.9989944089540166,-21.640860833825162,2
43.92336423949139,33.65346785651556,-51.164596179525574,2
2.1939696380415743,21.847624184119294,-76.53488458044067,2
30.83824704784772,38.1376817457741,-62.39757473412771,2
39.955382602994234,4.215811103111282,-30.462774998116753,2
30.56991738004232,6.430400500770052,-87.72787726149616,2
41.884915759439544,-12.490740430758997,-58.78554429505085,2
47.595003011031956,8.662401574086353,-70.09800531804922,2
19.32121369736658,4.091967403318375,-88.23379420791352,2
41.41714902336726,10.499055938549258,-78.51364722999834,2
-8.056459150209486,31.963542615864082,-72.09730133763684,2
-20.789636625696236,24.98029922145433,-43.386939224520866,2
-14.359458663516914,30.770026621974395,-66.29973708522544,2
17.763798570808657,3.4993537289412924,-23.224938314501117,2
3.1439485125598705,6.772442739198704,-22.56679333430228,2
-0.5569785856524273,46.90403087591797,-53.6653436006975,2
48.18337337807537,-9.068533779204778,-75.39099587796704,2
49.38306694217153,9.536787965148886,-52.20863253725195,2
17.340339979694342,39.39918622795756,-22.74218153793166,2
26.685209086406303,-16.505275267723327,-98.11920347830379,2
38.52454295423457,-15.477398228422437,-103.81797087291366,2
45.343882719636774,22.148583706170193,-38.11520465412044,2
48.39035756048924,-0.876204232082752,-65.3251995420663,2
29.258720532131143,-22.572528127223514,-71.16001909741017,2
26.656862271541094,-15.480986315095448,-44.832450455484576,2
24.32176418188371,-9.035884752659376,-25.650534368624957,2
28.99891327721336,-18.45376758067183,-56.94664096171103,2
4.85969750848625,28.091312789679428,-17.688792281563895,2
11.844154994451715,15.897180397790065,-21.18350087294706,2
-16.766578560331297,34.40620065050119,-48.10915283910767,2
-18.914780352365995,31.81276156437049,-55.025320445789035,2
20.59946658521447,33.42367254758398,-75.8240157221307,2
9.743449138565706,47.16282137339897,-65.46401941377742,2
41.12474401026688,-27.253496599760293,-84.53650346280246,2
35.226928015990765,-22.897726121913436,-92.44683938393949,2
48.02405827339868,-14.807404330591,-91.08667629184978,2
-8.441956019789595,23.341378614979245,-67.37555476763603,2
-18.669770161214608,18.428785623940403,-56.23355878243563,2
-13.374791631307998,23.73240362441021,-62.51859169858249,2
-19.268791476296744,23.021023128310645,-59.40869529939307,2
-19.1120966843276,10.919706066379806,-48.145548830607076,2
-8.03742199685358,4.021528896631059,-31.585194949626672,2
-15.76691439496716,5.320076033226189,-40.6809427778035,2
7.997752456041984,-5.139331952859346,-30.718290873830256,2
-0.2681755308909681,4.655230576807739,-33.20323958052004,2
-7.919342793533693,1.0668308442775454,-43.66239069169638,2
-3.066698483121816,-2.283089426128382,-47.47803751994316,2
-12.706881789326918,9.155692164536296,-54.45635124634827,2
-7.195540566110912,3.132413614743325,-56.37653699738343,2
-13.397732820930905,15.702076690964798,-59.831172507286226,2
-7.013748809815429,12.307016538754588,-64.79085318169997,2
16.726166538396594,-13.657571804504723,-80.07518680346506,2
16.78915379130909,-4.691391929683514,-89.02989920170772,2
18.187942861945455,-17.695711063632093,-76.93776788550623,2
17.44878507323675,-8.544994429947721,-86.0690950708753,2
20.829715541347667,-20.114387604541626,-69.90905855844719,2
11.341470929882464,1.589219412309928,-83.24833326336207,2
17.342413494894146,-18.65008946844111,-63.50775298864181,2
12.156189354230868,-15.13105165199212,-68.94670408096117,2
8.762001749934536,-10.42406445951086,-74.63066381578032,2
8.401750752858899,-5.910177161618818,-80.01907447625723,2
3.955703797649567,8.868009603977576,-79.10002583757297,2
2.8026187287067796,-6.677570158875146,-70.53215366233131,2
6.838809603628773,-13.262899140461489,-61.40774565657718,2
13.691442627057828,-16.874274686308766,-51.48146191856637,2
1.6872375371731159,1.0769887342536826,-74.16732798515541,2
9.092108141789677,-10.876039665094599,-39.72404112306017,2
2.1670480570160024,-9.395304498810406,-53.05982621464029,2
-2.147535183372635,-1.886782038610525,-63.081195288284725,2
-1.6095318766682964,6.119989614643066,-69.26988845584347,2
-1.4073323771593653,16.49602560587695,-71.5768051872016,2
5.581038718658929,-24.242115543326605,-71.19919692691923,2
-38.065913772028274,-1.9858957149097753,-44.24100147929582,2
-67.58327113775154,18.851139533310246,-70.39871418615836,2
-36.63797761181009,30.260566625554915,-69.63409582142741,2
-61.225229931099065,5.120743083654343,-81.56551698093645,2
0.6251068081564195,-24.51489086496037,-46.82053625914658,2
-17.45420175872995,-17.816577119318403,-100.9654161792832,2
-25.02105302828918,27.05704071945662,-71.31420333256439,2
-16.916177430815825,-30.985971387743998,-55.056379523195076,2
-27.871912327696915,22.122545562938228,-57.755893047732954,2
-18.477683007763243,-12.636056447298124,3.9296030808575835,2
-0.09442732714744548,-7.227165253936298,4.373037081017827,2
-6.792641717657195,3.4424045699216173,-3.9549500185643827,2
-29.37406592622867,9.633682788648475,-48.209603307228626,2
-47.99479589408865,-16.71055824018728,-14.33398447998968,2
-7.733485999062333,-25.286527654394813,-19.643920348008248,2
-66.10520644370384,-2.595373535016464,-53.664158613723785,2
1.8823465878611871,-24.875038088238906,-82.83717816582491,2
