x,y,z,Frame
33.117363878510325,-1.9259057905266526,-95.9122502050883,17
-12.690894899023627,34.5678191178556,-50.87158701310156,17
-9.272825422791867,37.574448016439675,-53.06821661021927,17
12.511659847537707,46.51987344179967,-46.788030178025735,17
18.45202835452885,43.450305525395066,-35.82554106168343,17
-12.793048645423703,20.19624610445654,-25.39354119016718,17
40.65350855953489,33.46820234159432,-23.19653972658152,17
31.356624708770255,39.51708455197456,-45.06143857189799,17
24.571716073377477,22.648697539177913,-83.44169852512833,17
44.99504817525709,-19.49712752693995,-71.52659796067611,17
27.389522732640923,-23.5175217460976,-93.34573578786242,17
40.717378688240494,-5.355973012730416,-42.35243260524576,17
47.546798428990364,-1.9917641121763057,-79.0530453208431,17
49.72054402844082,20.66256564293947,-64.00423909246713,17
22.501695503339384,-9.172307040117422,-95.23318473983468,17
10.323525643945572,12.265667551872257,-85.52349497151452,17
23.440405938313905,44.70199008133151,-54.088504254255774,17
26.610049210225263,-24.786061547831377,-85.42957473550223,17
41.64440235338593,-2.2039403403359277,-86.01318222425904,17
38.54759445902261,21.39037695822742,-70.62721832467008,17
-2.269376349446587,22.200498329448635,-18.275834186641884,17
-19.722291721156292,24.256227251048898,-39.03295214711457,17
-11.924770470698745,18.07651454843929,-23.535504148922524,17
1.3165219962609107,14.12313490429782,-15.132423432044188,17
-18.63837020588388,17.747518462805882,-26.36520879406325,17
-6.640151175467124,18.58274025758826,-15.400246496998305,17
-0.6821510740733324,13.186162877611551,-11.299185285894676,17
-2.3720854152501074,2.6938439396541427,-12.46353957847192,17
-16.81830625941889,7.823692259366996,-24.121547547001747,17
-23.178192100899466,10.83433093159937,-41.68995618205284,17
-3.744605257853424,2.990152404188,-22.78016241061178,17
-18.62750764978209,2.605601036333886,-34.06650926209012,17
11.693883807818402,30.700766126386064,-19.05129508774296,17
27.03333821250299,15.686535075875996,-15.55909737287287,17
-15.081307521339248,-2.152476220184685,-23.616362607159918,17
44.359020935804956,31.073405575038663,-43.34911368007037,17
4.995183559210635,22.72723987917944,-78.1882477613959,17
31.456220937305606,31.862263504041362,-66.72356780337132,17
42.18092467983341,-0.5194373937346335,-28.214510342557496,17
27.876722060839167,3.2974215193385636,-87.48489838721831,17
42.96424930846405,-14.854834495744857,-55.775936260787184,17
49.31026545116177,5.661496487968923,-68.08071297602211,17
21.44294542256328,2.603998615324227,-89.03320811194473,17
38.64909995029441,8.035720661984195,-77.51273611839909,17
-9.8040324678618,27.311790735419656,-73.0536464243072,17
-20.767399973111477,20.90060965120973,-44.356284128815474,17
-14.079632258516712,26.621757012571116,-66.99234997374111,17
18.86754280133407,3.0439035746109555,-23.283191605504317,17
4.960303947392898,7.658170163727556,-25.042298379702483,17
-0.29091391267800504,43.13866468748432,-54.34881025925507,17
48.468701613514376,-11.708064277300085,-74.86023694455288,17
50.468080491848475,9.485258939214267,-46.82103508854911,17
17.741184070192283,36.2151823386459,-23.290307369903687,17
25.77917916814469,-15.413226843343702,-96.6221284885804,17
37.14899399921035,-17.877946543108056,-104.53169972423555,17
46.37205192114981,14.577746075208468,-43.04903773255529,17
49.19738578547826,-1.9159341366999254,-64.61969044985071,17
28.706003063390096,-21.381374695648404,-73.49532629438951,17
27.499411544392565,-14.95339930723524,-44.68300067090716,17
25.686509704883495,-11.872592019212599,-25.664866249821618,17
29.11232036473681,-19.0653830932735,-56.79545811025111,17
5.248544455466356,25.108172666252614,-17.47029043652251,17
12.717999064638581,13.10569191861197,-21.48171765322637,17
-15.96887885514282,30.927002227366092,-47.5668942152135,17
-18.30190906772608,27.661889689444248,-54.36427001498722,17
19.464085616532312,31.61668762737918,-73.46491447532884,17
9.140180385242436,41.0594836182513,-65.96605292584556,17
39.559559774968356,-27.123881476689505,-81.74470573189699,17
36.45387515874036,-23.015694154633962,-92.41844659429721,17
50.93719935849929,-15.272211120993525,-91.34038467716809,17
-8.581456542808153,18.053644443380957,-68.56391095519683,17
-17.077191444420574,16.08899722690226,-56.612005821565035,17
-14.05696155185402,20.043835883812488,-63.586198092961325,17
-19.204367922597804,18.57283179915958,-60.01651241576548,17
-17.857733048626823,8.117632227749674,-50.66086135458494,17
-5.546839089891959,2.7433033331778964,-34.34748060121053,17
-14.649901075130517,0.7356843697324751,-41.4503742032215,17
7.948392695933698,-4.986607943827476,-33.15056673468966,17
1.1708433439128827,1.618480899384643,-34.267379383746274,17
-5.853784697398871,-0.5403103363870834,-46.31957123226071,17
-1.2299990654542121,-2.976526080144694,-49.626878453832354,17
-10.528206037877418,6.123949671745381,-55.82510114464032,17
-3.4945933419467794,1.7022602969224172,-59.20318043328116,17
-11.51573198942535,11.662364857534678,-61.14932033900689,17
-8.063048175519967,9.303054203261249,-65.82728193841902,17
17.268901878095082,-14.47537351629522,-82.59094977105553,17
17.187398503438263,-5.533142599487315,-89.68301644149469,17
20.696625477645984,-18.877003051133112,-78.7884656030219,17
18.91212754357488,-11.465184488453563,-88.42542973238601,17
20.991481352208417,-18.559978014452852,-71.03392463230276,17
12.286954579987787,-0.8430949196481294,-83.86744600657505,17
19.18292475551791,-17.42274342031329,-64.86895106074196,17
13.385967495940129,-15.244758398600988,-70.95305880529355,17
9.012871506212319,-11.054299282159539,-76.28167157231555,17
8.585361533308756,-5.833613148092732,-81.60499214979262,17
5.831368525180032,5.741215965666776,-79.91055357338026,17
2.511208579512469,-9.09909837998946,-72.04679513930992,17
5.6588935411608405,-13.601537425994463,-62.747791336931364,17
15.36629708160705,-15.374665916099186,-51.67663232381551,17
2.1313770266403766,-2.3002505253917667,-74.98133253924233,17
10.186981058455281,-9.609193747055764,-41.86624594534641,17
5.438382573122966,-9.551495888652648,-53.811658795575504,17
-1.6282398713993915,-2.972316549827907,-66.02502863993597,17
0.11467826188059316,4.76678665728366,-69.30038326277214,17
-1.6456226120136725,13.272340678586447,-72.61211675722113,17
5.448877760221714,-24.22025463553259,-72.18370372007233,17
-34.17028231151793,1.1725876714869925,-49.84432845242765,17
-56.41147415068799,13.488741578578871,-70.53190437615388,17
-34.106336529008686,24.994575200452232,-68.50029121550855,17
-62.11376337746695,3.515983279472248,-81.24584821862904,17
3.0604100591083285,-25.587073859014623,-50.09062489516391,17
-15.408715943323473,-21.68891350284088,-101.989939147389,17
-24.8589039418846,23.898207735302698,-70.1186978196812,17
-16.691115540880077,-27.46814090639023,-56.90673524940586,17
-27.7404023402926,18.905167921363056,-58.63256178906105,17
-18.338523646099926,-12.099233539764954,4.624813815667928,17
-1.9507426387872928,-7.265104698428764,4.806012634361765,17
-6.753671187561681,0.87999693657885,-2.6249408462879114,17
-27.920081480655597,9.226845035679721,-51.93270395017797,17
-44.83226077416521,-17.07864236686633,-19.49769439856772,17
-7.261778871882638,-25.22197939968533,-21.704261035021965,17
-54.37710414881052,-1.1681417389734605,-58.42963854713428,17
12.539623557267845,-24.45875184032172,-88.75746083116219,17
-42.94385868310337,-2.8047093585338363,-50.655469360027254,17
-21.18142506023409,-3.6583005784160774,-0.7197793559179377,17
-15.743508784339566,0.5813003690423602,-3.774573400389332,17
