x	y	z	contour type	frameID	weight	time frame
26.68423	34.28448	-35.78032	SAX_LV_EPICARDIAL	2	1.0	6
26.63263	36.49401	-38.01706	SAX_LV_EPICARDIAL	2	1.0	6
26.58103	38.70355	-40.25380	SAX_LV_EPICARDIAL	2	1.0	6
25.41558	40.91308	-43.34896	SAX_LV_EPICARDIAL	2	1.0	6
23.71901	42.01785	-45.75496	SAX_LV_EPICARDIAL	2	1.0	6
22.55357	44.22738	-48.85012	SAX_LV_EPICARDIAL	2	1.0	6
9.77016	43.12260	-57.60361	SAX_LV_EPICARDIAL	2	1.0	6
7.01135	42.01783	-58.63130	SAX_LV_EPICARDIAL	2	1.0	6
4.78366	42.01783	-60.34815	SAX_LV_EPICARDIAL	2	1.0	6
2.02485	40.91306	-61.37583	SAX_LV_EPICARDIAL	2	1.0	6
-0.73396	39.80829	-62.40352	SAX_LV_EPICARDIAL	2	1.0	6
-3.49277	38.70352	-63.43121	SAX_LV_EPICARDIAL	2	1.0	6
-6.25157	37.59875	-64.45890	SAX_LV_EPICARDIAL	2	1.0	6
-5.18933	39.80828	-65.83722	SAX_LV_EPICARDIAL	2	1.0	6
-3.01325	42.01782	-66.35711	SAX_LV_EPICARDIAL	2	1.0	6
-0.83716	44.22736	-66.87700	SAX_LV_EPICARDIAL	2	1.0	6
2.45277	46.43690	-66.53846	SAX_LV_EPICARDIAL	2	1.0	6
5.21158	47.54167	-65.51078	SAX_LV_EPICARDIAL	2	1.0	6
7.97039	48.64644	-64.48309	SAX_LV_EPICARDIAL	2	1.0	6
10.19808	48.64644	-62.76624	SAX_LV_EPICARDIAL	2	1.0	6
12.95689	49.75121	-61.73855	SAX_LV_EPICARDIAL	2	1.0	6
15.18457	49.75121	-60.02171	SAX_LV_EPICARDIAL	2	1.0	6
17.41226	49.75121	-58.30486	SAX_LV_EPICARDIAL	2	1.0	6
19.63995	49.75122	-56.58801	SAX_LV_EPICARDIAL	2	1.0	6
21.86764	49.75122	-54.87117	SAX_LV_EPICARDIAL	2	1.0	6
24.09533	49.75122	-53.15432	SAX_LV_EPICARDIAL	2	1.0	6
25.79190	48.64646	-50.74832	SAX_LV_EPICARDIAL	2	1.0	6
27.48846	47.54169	-48.34232	SAX_LV_EPICARDIAL	2	1.0	6
29.18503	46.43692	-45.93632	SAX_LV_EPICARDIAL	2	1.0	6
29.23663	44.22739	-43.69958	SAX_LV_EPICARDIAL	2	1.0	6
29.28824	42.01785	-41.46284	SAX_LV_EPICARDIAL	2	1.0	6
28.22599	39.80832	-40.08453	SAX_LV_EPICARDIAL	2	1.0	6
27.16375	37.59878	-38.70622	SAX_LV_EPICARDIAL	2	1.0	6
27.21535	35.38924	-36.46948	SAX_LV_EPICARDIAL	2	1.0	6
7.01135	42.01783	-58.63130	SAX_LV_ENDOCARDIAL	2	1.0	6
9.77016	43.12260	-57.60361	SAX_LV_ENDOCARDIAL	2	1.0	6
12.52897	44.22737	-56.57592	SAX_LV_ENDOCARDIAL	2	1.0	6
15.28778	45.33214	-55.54823	SAX_LV_ENDOCARDIAL	2	1.0	6
17.51547	45.33214	-53.83139	SAX_LV_ENDOCARDIAL	2	1.0	6
19.21204	44.22738	-51.42539	SAX_LV_ENDOCARDIAL	2	1.0	6
19.79476	43.12261	-49.87781	SAX_LV_ENDOCARDIAL	2	1.0	6
18.14979	42.01784	-50.04707	SAX_LV_ENDOCARDIAL	2	1.0	6
15.92211	42.01784	-51.76392	SAX_LV_ENDOCARDIAL	2	1.0	6
13.69442	42.01784	-53.48076	SAX_LV_ENDOCARDIAL	2	1.0	6
11.46673	42.01783	-55.19761	SAX_LV_ENDOCARDIAL	2	1.0	6
9.77016	43.12260	-57.60361	SAX_LV_ENDOCARDIAL	2	1.0	6
-32.69825	-27.48641	-48.57160	SAX_RV_FREEWALL	3	1.0	6
-34.39482	-26.38164	-50.97761	SAX_RV_FREEWALL	3	1.0	6
-36.62251	-26.38165	-52.69445	SAX_RV_FREEWALL	3	1.0	6
-38.31908	-25.27688	-55.10046	SAX_RV_FREEWALL	3	1.0	6
-40.54677	-25.27688	-56.81730	SAX_RV_FREEWALL	3	1.0	6
-42.24333	-24.17212	-59.22330	SAX_RV_FREEWALL	3	1.0	6
-43.93990	-23.06735	-61.62931	SAX_RV_FREEWALL	3	1.0	6
-45.10535	-20.85781	-64.72446	SAX_RV_FREEWALL	3	1.0	6
-46.80192	-19.75305	-67.13047	SAX_RV_FREEWALL	3	1.0	6
-47.96736	-17.54351	-70.22563	SAX_RV_FREEWALL	3	1.0	6
-48.01896	-15.33398	-72.46236	SAX_RV_FREEWALL	3	1.0	6
-48.07057	-13.12444	-74.69910	SAX_RV_FREEWALL	3	1.0	6
-47.00832	-10.91491	-76.07741	SAX_RV_FREEWALL	3	1.0	6
-47.05993	-8.70537	-78.31415	SAX_RV_FREEWALL	3	1.0	6
-45.99768	-6.49583	-79.69246	SAX_RV_FREEWALL	3	1.0	6
-43.82160	-4.28630	-80.21235	SAX_RV_FREEWALL	3	1.0	6
-42.75936	-2.07676	-81.59067	SAX_RV_FREEWALL	3	1.0	6
-40.58327	0.13278	-82.11056	SAX_RV_FREEWALL	3	1.0	6
-37.29334	2.34232	-81.77202	SAX_RV_FREEWALL	3	1.0	6
-35.11725	4.55185	-82.29191	SAX_RV_FREEWALL	3	1.0	6
-31.82732	6.76139	-81.95338	SAX_RV_FREEWALL	3	1.0	6
-29.65124	8.97093	-82.47327	SAX_RV_FREEWALL	3	1.0	6
-26.36131	11.18047	-82.13474	SAX_RV_FREEWALL	3	1.0	6
-23.60250	12.28524	-81.10705	SAX_RV_FREEWALL	3	1.0	6
-20.84369	13.39001	-80.07936	SAX_RV_FREEWALL	3	1.0	6
-18.08488	14.49478	-79.05167	SAX_RV_FREEWALL	3	1.0	6
-15.32607	15.59955	-78.02399	SAX_RV_FREEWALL	3	1.0	6
7.67325	-15.33392	-29.54122	SAX_RV_FREEWALL	3	1.0	6
5.49716	-17.54346	-29.02133	SAX_RV_FREEWALL	3	1.0	6
2.73835	-18.64823	-30.04902	SAX_RV_FREEWALL	3	1.0	6
-0.02046	-19.75300	-31.07671	SAX_RV_FREEWALL	3	1.0	6
-2.77927	-20.85777	-32.10440	SAX_RV_FREEWALL	3	1.0	6
-5.53808	-21.96254	-33.13209	SAX_RV_FREEWALL	3	1.0	6
-8.29689	-23.06731	-34.15978	SAX_RV_FREEWALL	3	1.0	6
-11.05570	-24.17208	-35.18746	SAX_RV_FREEWALL	3	1.0	6
-13.81450	-25.27685	-36.21515	SAX_RV_FREEWALL	3	1.0	6
-16.57331	-26.38163	-37.24284	SAX_RV_FREEWALL	3	1.0	6
-18.80100	-26.38163	-38.95969	SAX_RV_FREEWALL	3	1.0	6
