x	y	z	contour type	frameID	weight	time frame
-36.03979	-27.48641	-51.14687	SAX_RV_FREEWALL	3	1.0	14
-37.73635	-26.38165	-53.55288	SAX_RV_FREEWALL	3	1.0	14
-39.96404	-26.38165	-55.26972	SAX_RV_FREEWALL	3	1.0	14
-42.19173	-26.38165	-56.98657	SAX_RV_FREEWALL	3	1.0	14
-44.41942	-26.38165	-58.70341	SAX_RV_FREEWALL	3	1.0	14
-46.64711	-26.38166	-60.42026	SAX_RV_FREEWALL	3	1.0	14
-48.34368	-25.27689	-62.82626	SAX_RV_FREEWALL	3	1.0	14
-50.04024	-24.17212	-65.23226	SAX_RV_FREEWALL	3	1.0	14
-51.73681	-23.06736	-67.63827	SAX_RV_FREEWALL	3	1.0	14
-53.43338	-21.96259	-70.04427	SAX_RV_FREEWALL	3	1.0	14
-55.12995	-20.85782	-72.45027	SAX_RV_FREEWALL	3	1.0	14
-56.82651	-19.75306	-74.85627	SAX_RV_FREEWALL	3	1.0	14
-57.99196	-17.54352	-77.95143	SAX_RV_FREEWALL	3	1.0	14
-58.04356	-15.33399	-80.18817	SAX_RV_FREEWALL	3	1.0	14
-58.09516	-13.12445	-82.42490	SAX_RV_FREEWALL	3	1.0	14
-55.91908	-10.91492	-82.94479	SAX_RV_FREEWALL	3	1.0	14
-53.74299	-8.70538	-83.46468	SAX_RV_FREEWALL	3	1.0	14
-51.56691	-6.49584	-83.98458	SAX_RV_FREEWALL	3	1.0	14
-48.27698	-4.28630	-83.64604	SAX_RV_FREEWALL	3	1.0	14
-46.10089	-2.07676	-84.16593	SAX_RV_FREEWALL	3	1.0	14
-42.81096	0.13277	-83.82740	SAX_RV_FREEWALL	3	1.0	14
-40.05215	1.23755	-82.79971	SAX_RV_FREEWALL	3	1.0	14
-36.76222	3.44708	-82.46118	SAX_RV_FREEWALL	3	1.0	14
-34.58613	5.65662	-82.98107	SAX_RV_FREEWALL	3	1.0	14
-31.29620	7.86616	-82.64254	SAX_RV_FREEWALL	3	1.0	14
-28.53739	8.97093	-81.61485	SAX_RV_FREEWALL	3	1.0	14
-25.24746	11.18047	-81.27632	SAX_RV_FREEWALL	3	1.0	14
-22.48865	12.28524	-80.24863	SAX_RV_FREEWALL	3	1.0	14
-19.72984	13.39001	-79.22094	SAX_RV_FREEWALL	3	1.0	14
-17.50216	13.39001	-77.50409	SAX_RV_FREEWALL	3	1.0	14
2.15563	-17.54346	-31.59660	SAX_RV_FREEWALL	3	1.0	14
-1.13430	-19.75300	-31.93513	SAX_RV_FREEWALL	3	1.0	14
-3.89311	-20.85777	-32.96282	SAX_RV_FREEWALL	3	1.0	14
-6.65192	-21.96254	-33.99051	SAX_RV_FREEWALL	3	1.0	14
-9.94185	-24.17208	-34.32904	SAX_RV_FREEWALL	3	1.0	14
-12.70066	-25.27685	-35.35673	SAX_RV_FREEWALL	3	1.0	14
