x	y	z	contour type	frameID	weight	time frame
-27.71176	-26.38164	-45.82707	SAX_RV_FREEWALL	3	1.0	8
-29.40832	-25.27687	-48.23307	SAX_RV_FREEWALL	3	1.0	8
-31.63601	-25.27687	-49.94992	SAX_RV_FREEWALL	3	1.0	8
-33.86370	-25.27687	-51.66676	SAX_RV_FREEWALL	3	1.0	8
-35.56027	-24.17211	-54.07277	SAX_RV_FREEWALL	3	1.0	8
-37.25684	-23.06734	-56.47877	SAX_RV_FREEWALL	3	1.0	8
-38.95340	-21.96258	-58.88477	SAX_RV_FREEWALL	3	1.0	8
-41.18109	-21.96258	-60.60162	SAX_RV_FREEWALL	3	1.0	8
-42.34654	-19.75304	-63.69678	SAX_RV_FREEWALL	3	1.0	8
-44.04311	-18.64828	-66.10278	SAX_RV_FREEWALL	3	1.0	8
-45.20855	-16.43874	-69.19794	SAX_RV_FREEWALL	3	1.0	8
-45.26015	-14.22921	-71.43467	SAX_RV_FREEWALL	3	1.0	8
-45.31176	-12.01967	-73.67141	SAX_RV_FREEWALL	3	1.0	8
-45.36336	-9.81014	-75.90815	SAX_RV_FREEWALL	3	1.0	8
-44.30112	-7.60060	-77.28646	SAX_RV_FREEWALL	3	1.0	8
-43.23888	-5.39106	-78.66477	SAX_RV_FREEWALL	3	1.0	8
-41.06279	-3.18153	-79.18466	SAX_RV_FREEWALL	3	1.0	8
-38.88670	-0.97199	-79.70455	SAX_RV_FREEWALL	3	1.0	8
-36.71062	1.23755	-80.22444	SAX_RV_FREEWALL	3	1.0	8
-33.42069	3.44709	-79.88591	SAX_RV_FREEWALL	3	1.0	8
-31.24460	5.65663	-80.40580	SAX_RV_FREEWALL	3	1.0	8
-27.95467	7.86616	-80.06727	SAX_RV_FREEWALL	3	1.0	8
-24.66474	10.07570	-79.72874	SAX_RV_FREEWALL	3	1.0	8
-21.90593	11.18047	-78.70105	SAX_RV_FREEWALL	3	1.0	8
-19.14712	12.28524	-77.67336	SAX_RV_FREEWALL	3	1.0	8
-16.91943	12.28525	-75.95652	SAX_RV_FREEWALL	3	1.0	8
-14.69174	12.28525	-74.23967	SAX_RV_FREEWALL	3	1.0	8
7.14213	-16.43869	-28.85206	SAX_RV_FREEWALL	3	1.0	8
3.85220	-18.64823	-29.19060	SAX_RV_FREEWALL	3	1.0	8
1.09339	-19.75300	-30.21829	SAX_RV_FREEWALL	3	1.0	8
-1.66542	-20.85777	-31.24597	SAX_RV_FREEWALL	3	1.0	8
-4.42423	-21.96254	-32.27366	SAX_RV_FREEWALL	3	1.0	8
-7.18304	-23.06731	-33.30135	SAX_RV_FREEWALL	3	1.0	8
-9.94185	-24.17208	-34.32904	SAX_RV_FREEWALL	3	1.0	8
-12.70066	-25.27685	-35.35673	SAX_RV_FREEWALL	3	1.0	8
-14.92835	-25.27686	-37.07358	SAX_RV_FREEWALL	3	1.0	8
-17.68716	-26.38163	-38.10126	SAX_RV_FREEWALL	3	1.0	8
-19.91485	-26.38163	-39.81811	SAX_RV_FREEWALL	3	1.0	8
-22.14254	-26.38163	-41.53496	SAX_RV_FREEWALL	3	1.0	8
-24.37022	-26.38163	-43.25180	SAX_RV_FREEWALL	3	1.0	8
-26.59791	-26.38164	-44.96865	SAX_RV_FREEWALL	3	1.0	8
-31.53281	-29.69594	-45.47645	SAX_RV_EPICARDIAL	3	1.0	8
-33.22938	-28.59118	-47.88245	SAX_RV_EPICARDIAL	3	1.0	8
-35.45706	-28.59118	-49.59929	SAX_RV_EPICARDIAL	3	1.0	8
-37.15363	-27.48641	-52.00530	SAX_RV_EPICARDIAL	3	1.0	8
-39.38132	-27.48642	-53.72214	SAX_RV_EPICARDIAL	3	1.0	8
-41.07789	-26.38165	-56.12814	SAX_RV_EPICARDIAL	3	1.0	8
-43.30558	-26.38165	-57.84499	SAX_RV_EPICARDIAL	3	1.0	8
-45.00214	-25.27689	-60.25099	SAX_RV_EPICARDIAL	3	1.0	8
-46.69871	-24.17212	-62.65699	SAX_RV_EPICARDIAL	3	1.0	8
-47.86416	-21.96259	-65.75215	SAX_RV_EPICARDIAL	3	1.0	8
-49.02960	-19.75305	-68.84731	SAX_RV_EPICARDIAL	3	1.0	8
-50.19505	-17.54352	-71.94247	SAX_RV_EPICARDIAL	3	1.0	8
-49.13281	-15.33398	-73.32078	SAX_RV_EPICARDIAL	3	1.0	8
-49.18441	-13.12444	-75.55752	SAX_RV_EPICARDIAL	3	1.0	8
-48.12217	-10.91491	-76.93583	SAX_RV_EPICARDIAL	3	1.0	8
-47.05993	-8.70537	-78.31415	SAX_RV_EPICARDIAL	3	1.0	8
-45.99768	-6.49583	-79.69246	SAX_RV_EPICARDIAL	3	1.0	8
-44.93544	-4.28630	-81.07078	SAX_RV_EPICARDIAL	3	1.0	8
-43.87320	-2.07676	-82.44909	SAX_RV_EPICARDIAL	3	1.0	8
-41.69712	0.13278	-82.96898	SAX_RV_EPICARDIAL	3	1.0	8
-39.52103	2.34231	-83.48887	SAX_RV_EPICARDIAL	3	1.0	8
-36.23110	4.55185	-83.15034	SAX_RV_EPICARDIAL	3	1.0	8
-34.05501	6.76139	-83.67023	SAX_RV_EPICARDIAL	3	1.0	8
-30.76508	8.97093	-83.33170	SAX_RV_EPICARDIAL	3	1.0	8
-28.00627	10.07570	-82.30401	SAX_RV_EPICARDIAL	3	1.0	8
-24.71634	12.28524	-81.96547	SAX_RV_EPICARDIAL	3	1.0	8
-21.42641	14.49478	-81.62694	SAX_RV_EPICARDIAL	3	1.0	8
-18.66760	15.59955	-80.59925	SAX_RV_EPICARDIAL	3	1.0	8
-15.90879	16.70432	-79.57156	SAX_RV_EPICARDIAL	3	1.0	8
-13.68111	16.70432	-77.85472	SAX_RV_EPICARDIAL	3	1.0	8
-10.92230	17.80909	-76.82703	SAX_RV_EPICARDIAL	3	1.0	8
-11.93294	13.39002	-73.21198	SAX_RV_EPICARDIAL	3	1.0	8
10.96318	-13.12438	-29.20269	SAX_RV_EPICARDIAL	3	1.0	8
15.41855	-13.12438	-25.76900	SAX_RV_EPICARDIAL	3	1.0	8
13.24247	-15.33392	-25.24911	SAX_RV_EPICARDIAL	3	1.0	8
11.06638	-17.54346	-24.72922	SAX_RV_EPICARDIAL	3	1.0	8
7.77645	-19.75299	-25.06775	SAX_RV_EPICARDIAL	3	1.0	8
4.48652	-21.96253	-25.40628	SAX_RV_EPICARDIAL	3	1.0	8
1.72771	-23.06730	-26.43397	SAX_RV_EPICARDIAL	3	1.0	8
-1.03110	-24.17207	-27.46166	SAX_RV_EPICARDIAL	3	1.0	8
-4.32103	-26.38161	-27.80019	SAX_RV_EPICARDIAL	3	1.0	8
-7.07984	-27.48638	-28.82788	SAX_RV_EPICARDIAL	3	1.0	8
-9.83865	-28.59115	-29.85557	SAX_RV_EPICARDIAL	3	1.0	8
-12.06634	-28.59116	-31.57241	SAX_RV_EPICARDIAL	3	1.0	8
-14.82514	-29.69593	-32.60010	SAX_RV_EPICARDIAL	3	1.0	8
-17.05283	-29.69593	-34.31695	SAX_RV_EPICARDIAL	3	1.0	8
-19.28052	-29.69593	-36.03379	SAX_RV_EPICARDIAL	3	1.0	8
-21.50821	-29.69593	-37.75064	SAX_RV_EPICARDIAL	3	1.0	8
-23.73590	-29.69594	-39.46749	SAX_RV_EPICARDIAL	3	1.0	8
-25.96359	-29.69594	-41.18433	SAX_RV_EPICARDIAL	3	1.0	8
-28.19128	-29.69594	-42.90118	SAX_RV_EPICARDIAL	3	1.0	8
-30.41896	-29.69594	-44.61802	SAX_RV_EPICARDIAL	3	1.0	8
-12.46406	12.28525	-72.52282	SAX_RV_SEPTUM	3	1.0	8
-12.41245	10.07571	-70.28609	SAX_RV_SEPTUM	3	1.0	8
-12.36085	7.86618	-68.04935	SAX_RV_SEPTUM	3	1.0	8
-12.30925	5.65664	-65.81262	SAX_RV_SEPTUM	3	1.0	8
-12.25765	3.44711	-63.57588	SAX_RV_SEPTUM	3	1.0	8
-12.20604	1.23757	-61.33914	SAX_RV_SEPTUM	3	1.0	8
-12.15444	-0.97196	-59.10241	SAX_RV_SEPTUM	3	1.0	8
-10.98900	-3.18150	-56.00725	SAX_RV_SEPTUM	3	1.0	8
