x	y	z	contour type	frameID	weight	time frame
-51.26345	-14.32538	-47.52015	SAX_RV_FREEWALL	2	1.0	5
-52.96002	-13.22062	-49.92615	SAX_RV_FREEWALL	2	1.0	5
-54.65659	-12.11585	-52.33215	SAX_RV_FREEWALL	2	1.0	5
-56.35316	-11.01109	-54.73815	SAX_RV_FREEWALL	2	1.0	5
-56.93588	-9.90632	-56.28573	SAX_RV_FREEWALL	2	1.0	5
-55.87364	-7.69678	-57.66405	SAX_RV_FREEWALL	2	1.0	5
-57.03908	-5.48725	-60.75921	SAX_RV_FREEWALL	2	1.0	5
-58.73565	-4.38248	-63.16521	SAX_RV_FREEWALL	2	1.0	5
-59.90110	-2.17295	-66.26037	SAX_RV_FREEWALL	2	1.0	5
-57.72501	0.03659	-66.78026	SAX_RV_FREEWALL	2	1.0	5
-57.77662	2.24613	-69.01699	SAX_RV_FREEWALL	2	1.0	5
-56.71437	4.45566	-70.39531	SAX_RV_FREEWALL	2	1.0	5
-54.53829	6.66520	-70.91520	SAX_RV_FREEWALL	2	1.0	5
-53.47605	8.87474	-72.29351	SAX_RV_FREEWALL	2	1.0	5
-52.41380	11.08427	-73.67182	SAX_RV_FREEWALL	2	1.0	5
-51.35156	13.29381	-75.05014	SAX_RV_FREEWALL	2	1.0	5
-49.17548	15.50335	-75.57003	SAX_RV_FREEWALL	2	1.0	5
-45.88555	17.71289	-75.23150	SAX_RV_FREEWALL	2	1.0	5
-43.70946	19.92242	-75.75139	SAX_RV_FREEWALL	2	1.0	5
-40.95065	21.02719	-74.72370	SAX_RV_FREEWALL	2	1.0	5
-38.19184	22.13197	-73.69601	SAX_RV_FREEWALL	2	1.0	5
-35.96415	22.13197	-71.97916	SAX_RV_FREEWALL	2	1.0	5
-33.20534	23.23674	-70.95147	SAX_RV_FREEWALL	2	1.0	5
-30.97765	23.23674	-69.23463	SAX_RV_FREEWALL	2	1.0	5
-29.28109	22.13197	-66.82863	SAX_RV_FREEWALL	2	1.0	5
-27.05340	22.13198	-65.11178	SAX_RV_FREEWALL	2	1.0	5
-25.88795	19.92244	-62.01662	SAX_RV_FREEWALL	2	1.0	5
-24.15488	-6.59198	-34.31736	SAX_RV_FREEWALL	2	1.0	5
-26.91369	-7.69675	-35.34505	SAX_RV_FREEWALL	2	1.0	5
-30.20362	-9.90629	-35.68359	SAX_RV_FREEWALL	2	1.0	5
-32.96243	-11.01106	-36.71127	SAX_RV_FREEWALL	2	1.0	5
-35.72124	-12.11583	-37.73896	SAX_RV_FREEWALL	2	1.0	5
-37.94893	-12.11583	-39.45581	SAX_RV_FREEWALL	2	1.0	5
-40.17661	-12.11584	-41.17265	SAX_RV_FREEWALL	2	1.0	5
-41.87318	-11.01107	-43.57866	SAX_RV_FREEWALL	2	1.0	5
-43.56975	-9.90630	-45.98466	SAX_RV_FREEWALL	2	1.0	5
-45.79744	-9.90631	-47.70150	SAX_RV_FREEWALL	2	1.0	5
-47.97352	-12.11584	-47.18161	SAX_RV_FREEWALL	2	1.0	5
-49.03577	-14.32538	-45.80330	SAX_RV_FREEWALL	2	1.0	5
-54.55338	-16.53492	-47.85868	SAX_RV_EPICARDIAL	2	1.0	5
-56.24995	-15.43016	-50.26468	SAX_RV_EPICARDIAL	2	1.0	5
-57.94652	-14.32539	-52.67068	SAX_RV_EPICARDIAL	2	1.0	5
-59.11197	-12.11586	-55.76584	SAX_RV_EPICARDIAL	2	1.0	5
-60.27741	-9.90632	-58.86100	SAX_RV_EPICARDIAL	2	1.0	5
-59.21517	-7.69678	-60.23931	SAX_RV_EPICARDIAL	2	1.0	5
-60.38062	-5.48725	-63.33447	SAX_RV_EPICARDIAL	2	1.0	5
-62.07719	-4.38248	-65.74048	SAX_RV_EPICARDIAL	2	1.0	5
-63.24263	-2.17295	-68.83564	SAX_RV_EPICARDIAL	2	1.0	5
-62.18039	0.03659	-70.21395	SAX_RV_EPICARDIAL	2	1.0	5
-60.00430	2.24612	-70.73384	SAX_RV_EPICARDIAL	2	1.0	5
-58.94206	4.45566	-72.11215	SAX_RV_EPICARDIAL	2	1.0	5
-56.76598	6.66520	-72.63204	SAX_RV_EPICARDIAL	2	1.0	5
-55.70373	8.87473	-74.01036	SAX_RV_EPICARDIAL	2	1.0	5
-54.64149	11.08427	-75.38867	SAX_RV_EPICARDIAL	2	1.0	5
-53.57925	13.29381	-76.76698	SAX_RV_EPICARDIAL	2	1.0	5
-50.82044	14.39858	-75.73929	SAX_RV_EPICARDIAL	2	1.0	5
-57.46700	-11.01109	-55.59658	SAX_RV_EPICARDIAL	2	1.0	5
-58.52924	-13.22062	-54.21826	SAX_RV_EPICARDIAL	2	1.0	5
-56.83268	-14.32539	-51.81226	SAX_RV_EPICARDIAL	2	1.0	5
-55.13611	-15.43016	-49.40626	SAX_RV_EPICARDIAL	2	1.0	5
-53.43954	-16.53492	-47.00026	SAX_RV_EPICARDIAL	2	1.0	5
-59.69469	-11.01109	-57.31342	SAX_RV_EPICARDIAL	2	1.0	5
-57.46700	-11.01109	-55.59658	SAX_RV_EPICARDIAL	2	1.0	5
-23.66026	19.92244	-60.29978	SAX_RV_SEPTUM	2	1.0	5
-24.72251	17.71291	-58.92146	SAX_RV_SEPTUM	2	1.0	5
-24.67090	15.50337	-56.68473	SAX_RV_SEPTUM	2	1.0	5
-24.61930	13.29384	-54.44799	SAX_RV_SEPTUM	2	1.0	5
-23.45385	11.08430	-51.35283	SAX_RV_SEPTUM	2	1.0	5
-23.40225	8.87477	-49.11610	SAX_RV_SEPTUM	2	1.0	5
-22.23681	6.66523	-46.02094	SAX_RV_SEPTUM	2	1.0	5
-22.18520	4.45570	-43.78420	SAX_RV_SEPTUM	2	1.0	5
-22.13360	2.24616	-41.54746	SAX_RV_SEPTUM	2	1.0	5
-22.08200	0.03663	-39.31073	SAX_RV_SEPTUM	2	1.0	5
-20.91655	-2.17291	-36.21557	SAX_RV_SEPTUM	2	1.0	5
-20.86495	-4.38244	-33.97883	SAX_RV_SEPTUM	2	1.0	5
-15.87845	-3.27767	-31.23430	SAX_LV_EPICARDIAL	2	1.0	5
-20.42194	24.34152	-62.19798	SAX_LV_EPICARDIAL	2	1.0	5
-19.35969	26.55106	-63.57629	SAX_LV_EPICARDIAL	2	1.0	5
-17.18361	28.76059	-64.09618	SAX_LV_EPICARDIAL	2	1.0	5
-16.12137	30.97013	-65.47450	SAX_LV_EPICARDIAL	2	1.0	5
-15.05912	33.17967	-66.85281	SAX_LV_EPICARDIAL	2	1.0	5
-12.88304	35.38920	-67.37270	SAX_LV_EPICARDIAL	2	1.0	5
-10.70695	37.59874	-67.89259	SAX_LV_EPICARDIAL	2	1.0	5
-8.53087	39.80828	-68.41248	SAX_LV_EPICARDIAL	2	1.0	5
-5.24094	42.01782	-68.07395	SAX_LV_EPICARDIAL	2	1.0	5
-3.06485	44.22736	-68.59384	SAX_LV_EPICARDIAL	2	1.0	5
0.22508	46.43689	-68.25531	SAX_LV_EPICARDIAL	2	1.0	5
2.98389	47.54166	-67.22762	SAX_LV_EPICARDIAL	2	1.0	5
5.74270	48.64644	-66.19993	SAX_LV_EPICARDIAL	2	1.0	5
8.50151	49.75121	-65.17224	SAX_LV_EPICARDIAL	2	1.0	5
10.72920	49.75121	-63.45540	SAX_LV_EPICARDIAL	2	1.0	5
13.48801	50.85598	-62.42771	SAX_LV_EPICARDIAL	2	1.0	5
15.71570	50.85598	-60.71086	SAX_LV_EPICARDIAL	2	1.0	5
17.94338	50.85598	-58.99402	SAX_LV_EPICARDIAL	2	1.0	5
20.17107	50.85599	-57.27717	SAX_LV_EPICARDIAL	2	1.0	5
