x	y	z	contour type	frameID	weight	time frame
-37.15979	-22.05874	-28.96128	SAX_RV_FREEWALL	2	1.0	19
-38.85636	-20.95398	-31.36729	SAX_RV_FREEWALL	2	1.0	19
-41.08405	-20.95398	-33.08413	SAX_RV_FREEWALL	2	1.0	19
-43.31174	-20.95398	-34.80098	SAX_RV_FREEWALL	2	1.0	19
-45.53943	-20.95398	-36.51782	SAX_RV_FREEWALL	2	1.0	19
-47.76711	-20.95399	-38.23467	SAX_RV_FREEWALL	2	1.0	19
-49.99480	-20.95399	-39.95151	SAX_RV_FREEWALL	2	1.0	19
-52.22249	-20.95399	-41.66836	SAX_RV_FREEWALL	2	1.0	19
-54.45018	-20.95399	-43.38521	SAX_RV_FREEWALL	2	1.0	19
-56.14675	-19.84923	-45.79121	SAX_RV_FREEWALL	2	1.0	19
-58.37444	-19.84923	-47.50805	SAX_RV_FREEWALL	2	1.0	19
-60.07100	-18.74446	-49.91406	SAX_RV_FREEWALL	2	1.0	19
-61.76757	-17.63970	-52.32006	SAX_RV_FREEWALL	2	1.0	19
-63.46414	-16.53493	-54.72606	SAX_RV_FREEWALL	2	1.0	19
-65.16071	-15.43016	-57.13206	SAX_RV_FREEWALL	2	1.0	19
-66.85727	-14.32540	-59.53807	SAX_RV_FREEWALL	2	1.0	19
-68.02272	-12.11586	-62.63322	SAX_RV_FREEWALL	2	1.0	19
-69.18817	-9.90633	-65.72838	SAX_RV_FREEWALL	2	1.0	19
-69.23977	-7.69679	-67.96512	SAX_RV_FREEWALL	2	1.0	19
-68.17753	-5.48726	-69.34343	SAX_RV_FREEWALL	2	1.0	19
-67.11529	-3.27772	-70.72175	SAX_RV_FREEWALL	2	1.0	19
-66.05304	-1.06819	-72.10006	SAX_RV_FREEWALL	2	1.0	19
-64.99080	1.14135	-73.47837	SAX_RV_FREEWALL	2	1.0	19
-62.81472	3.35089	-73.99826	SAX_RV_FREEWALL	2	1.0	19
-60.63863	5.56043	-74.51816	SAX_RV_FREEWALL	2	1.0	19
-58.46254	7.76996	-75.03805	SAX_RV_FREEWALL	2	1.0	19
-56.28646	9.97950	-75.55794	SAX_RV_FREEWALL	2	1.0	19
-52.99653	12.18904	-75.21940	SAX_RV_FREEWALL	2	1.0	19
-50.82044	14.39858	-75.73929	SAX_RV_FREEWALL	2	1.0	19
-47.53051	16.60812	-75.40076	SAX_RV_FREEWALL	2	1.0	19
-44.24058	18.81766	-75.06223	SAX_RV_FREEWALL	2	1.0	19
-41.48177	19.92243	-74.03454	SAX_RV_FREEWALL	2	1.0	19
-38.72296	21.02720	-73.00685	SAX_RV_FREEWALL	2	1.0	19
-35.96415	22.13197	-71.97916	SAX_RV_FREEWALL	2	1.0	19
-33.73646	22.13197	-70.26232	SAX_RV_FREEWALL	2	1.0	19
-30.97765	23.23674	-69.23463	SAX_RV_FREEWALL	2	1.0	19
-29.28109	22.13197	-66.82863	SAX_RV_FREEWALL	2	1.0	19
-27.05340	22.13198	-65.11178	SAX_RV_FREEWALL	2	1.0	19
10.85381	-3.27764	-10.63215	SAX_RV_FREEWALL	2	1.0	19
9.79157	-5.48718	-9.25384	SAX_RV_FREEWALL	2	1.0	19
10.95701	-7.69672	-6.15868	SAX_RV_FREEWALL	2	1.0	19
8.78093	-9.90625	-5.63879	SAX_RV_FREEWALL	2	1.0	19
5.49100	-12.11579	-5.97732	SAX_RV_FREEWALL	2	1.0	19
