x	y	z	contour type	frameID	weight	time frame
-57.15739	-24.26830	-42.17616	SAX_RV_FREEWALL	2	1.0	22
-58.85395	-23.16353	-44.58216	SAX_RV_FREEWALL	2	1.0	22
-61.08164	-23.16354	-46.29901	SAX_RV_FREEWALL	2	1.0	22
-62.77821	-22.05877	-48.70501	SAX_RV_FREEWALL	2	1.0	22
-64.47478	-20.95400	-51.11101	SAX_RV_FREEWALL	2	1.0	22
-66.17135	-19.84924	-53.51701	SAX_RV_FREEWALL	2	1.0	22
-67.33679	-17.63970	-56.61217	SAX_RV_FREEWALL	2	1.0	22
-69.03336	-16.53494	-59.01818	SAX_RV_FREEWALL	2	1.0	22
-70.19881	-14.32540	-62.11333	SAX_RV_FREEWALL	2	1.0	22
-71.36425	-12.11587	-65.20849	SAX_RV_FREEWALL	2	1.0	22
-71.41586	-9.90633	-67.44523	SAX_RV_FREEWALL	2	1.0	22
-71.46746	-7.69680	-69.68197	SAX_RV_FREEWALL	2	1.0	22
-70.40522	-5.48726	-71.06028	SAX_RV_FREEWALL	2	1.0	22
-68.22913	-3.27772	-71.58017	SAX_RV_FREEWALL	2	1.0	22
-67.16689	-1.06819	-72.95848	SAX_RV_FREEWALL	2	1.0	22
-66.10465	1.14135	-74.33680	SAX_RV_FREEWALL	2	1.0	22
-65.04240	3.35089	-75.71511	SAX_RV_FREEWALL	2	1.0	22
-62.86632	5.56042	-76.23500	SAX_RV_FREEWALL	2	1.0	22
-60.69023	7.76996	-76.75489	SAX_RV_FREEWALL	2	1.0	22
-58.51415	9.97950	-77.27478	SAX_RV_FREEWALL	2	1.0	22
-55.22422	12.18904	-76.93625	SAX_RV_FREEWALL	2	1.0	22
-53.04813	14.39858	-77.45614	SAX_RV_FREEWALL	2	1.0	22
-49.75820	16.60812	-77.11761	SAX_RV_FREEWALL	2	1.0	22
-46.46827	18.81765	-76.77908	SAX_RV_FREEWALL	2	1.0	22
-43.70946	19.92242	-75.75139	SAX_RV_FREEWALL	2	1.0	22
-41.48177	19.92243	-74.03454	SAX_RV_FREEWALL	2	1.0	22
-38.72296	21.02720	-73.00685	SAX_RV_FREEWALL	2	1.0	22
-35.96415	22.13197	-71.97916	SAX_RV_FREEWALL	2	1.0	22
-33.73646	22.13197	-70.26232	SAX_RV_FREEWALL	2	1.0	22
-30.97765	23.23674	-69.23463	SAX_RV_FREEWALL	2	1.0	22
-28.74997	23.23674	-67.51778	SAX_RV_FREEWALL	2	1.0	22
-26.52228	23.23674	-65.80094	SAX_RV_FREEWALL	2	1.0	22
7.03276	-6.59195	-10.28153	SAX_RV_FREEWALL	2	1.0	22
8.72933	-7.69672	-7.87552	SAX_RV_FREEWALL	2	1.0	22
7.66708	-9.90625	-6.49721	SAX_RV_FREEWALL	2	1.0	22
5.49100	-12.11579	-5.97732	SAX_RV_FREEWALL	2	1.0	22
2.73219	-13.22056	-7.00501	SAX_RV_FREEWALL	2	1.0	22
-0.55774	-15.43010	-7.34354	SAX_RV_FREEWALL	2	1.0	22
-3.31655	-16.53487	-8.37123	SAX_RV_FREEWALL	2	1.0	22
-6.07536	-17.63964	-9.39892	SAX_RV_FREEWALL	2	1.0	22
-8.83417	-18.74441	-10.42661	SAX_RV_FREEWALL	2	1.0	22
-11.59298	-19.84918	-11.45430	SAX_RV_FREEWALL	2	1.0	22
-14.35179	-20.95395	-12.48198	SAX_RV_FREEWALL	2	1.0	22
-16.57948	-20.95396	-14.19883	SAX_RV_FREEWALL	2	1.0	22
-19.33829	-22.05873	-15.22652	SAX_RV_FREEWALL	2	1.0	22
-21.56597	-22.05873	-16.94336	SAX_RV_FREEWALL	2	1.0	22
-24.32478	-23.16350	-17.97105	SAX_RV_FREEWALL	2	1.0	22
-26.55247	-23.16350	-19.68790	SAX_RV_FREEWALL	2	1.0	22
-28.78016	-23.16350	-21.40475	SAX_RV_FREEWALL	2	1.0	22
-31.53897	-24.26827	-22.43243	SAX_RV_FREEWALL	2	1.0	22
-33.76666	-24.26828	-24.14928	SAX_RV_FREEWALL	2	1.0	22
-35.99435	-24.26828	-25.86613	SAX_RV_FREEWALL	2	1.0	22
-38.22204	-24.26828	-27.58297	SAX_RV_FREEWALL	2	1.0	22
-40.44972	-24.26828	-29.29982	SAX_RV_FREEWALL	2	1.0	22
-42.67741	-24.26828	-31.01666	SAX_RV_FREEWALL	2	1.0	22
-44.90510	-24.26829	-32.73351	SAX_RV_FREEWALL	2	1.0	22
-47.13279	-24.26829	-34.45035	SAX_RV_FREEWALL	2	1.0	22
-49.36048	-24.26829	-36.16720	SAX_RV_FREEWALL	2	1.0	22
-51.58817	-24.26829	-37.88404	SAX_RV_FREEWALL	2	1.0	22
-53.81585	-24.26830	-39.60089	SAX_RV_FREEWALL	2	1.0	22
-56.04354	-24.26830	-41.31774	SAX_RV_FREEWALL	2	1.0	22
-52.65041	-26.47783	-36.50573	SAX_RV_EPICARDIAL	2	1.0	22
